yPos,xPos,yVel,zVel,j1P,j2P,j3P,j4P,j5P,j6P,j7P,j1V,j2V,j3V,j4V,j5V,j6V,j7V,time,steps,j1Pmax,j1Pmin,j1Vmax,j1Amax,j1PmaxDist,j1PminDist,j1VmaxDist,j2Pmax,j2Pmin,j2Vmax,j2Amax,j2PmaxDist,j2PminDist,j2VmaxDist,j3Pmax,j3Pmin,j3Vmax,j3Amax,j3PmaxDist,j3PminDist,j3VmaxDist,j4Pmax,j4Pmin,j4Vmax,j4Amax,j4PmaxDist,j4PminDist,j4VmaxDist,j4Pmax,j5Pmin,j5Vmax,j5Amax,j5PmaxDist,j5PminDist,j5VmaxDist,j6Pmax,j6Pmin,j6Vmax,j6Amax,j6PmaxDist,j6PminDist,j6VmaxDist,j7Pmax,j7Pmin,j7Vmax,j7Amax,j7PmaxDist,j7PminDist,j7VmaxDist,catch?
-0.0107368477,0.394420799,1.3863496121,0.4819500274,0.6633122715,-1.2045608497,0.8447900818,2.2269180424,0.7658346378,-1.0451952253,-2.5226045538,-0.7004965914,-1.0087537421,0.487516095,-0.1999378952,1.308483227,2.4703564651,-0.764121557,1.64996,249,0.763884,-0.222811,1.45025,2.18023,0.9361160517,1.4771892846,0.5497534275,-0.35152,-1.11918,0.955556,1.20893,1.3915201509,0.9808189631,1.0444437265,0.801278,0.35411,0.554589,0.706765,2.2487223029,3.4041098833,1.4454109073,2.24038,1.65201,0.92563,3,0.3776189976,1.7020055533,1.0743700266,0.651524,-0.857411,1.80272,2.68954,2.4484759331,2.1925889731,2.1972818375,-1.15102,-1.75983,1.75164,3,3.2510227919,-0.189827137,2.2483612299,-0.901497,-2.45347,1.77127,3,4.001497364,0.5965333462,2.228728056,1
-0.0288124526,0.326166651,1.4729880073,0.4875678104,0.6404963459,-0.9788224903,0.8296978237,2.2569124074,0.5856023228,-1.2308797865,-2.4730328876,-0.7928191546,-1.0107815972,0.7581065546,-0.0336772235,1.2072664378,2.4406389107,-0.6019893952,1.51794,129,0.749119,-0.222811,1.50624,2.35654,0.9508814931,1.4771892846,0.4937556982,-0.352959,-0.906775,0.874702,0.699706,1.392959156,1.1932250023,1.1252984405,0.77304,0.338127,0.754835,0.667722,2.2769595861,3.3881269276,1.2451652288,2.25523,1.71921,0.640278,0.99091,0.3627748184,1.7692089558,1.3597215414,0.501579,-0.827199,1.47581,1.39861,2.5984205961,2.222800839,2.5241901875,-1.16889,-1.86006,1.67377,3,3.2688933373,-0.2900610495,2.3262258768,-0.908658,-2.42695,1.77536,2.04752,4.0086579084,0.6230476379,2.2246445417,1
-0.0059840276,0.3166692881,1.4002423133,0.5749948013,0.6908765341,-0.9253019221,0.8247775716,2.218228498,0.6001643067,-1.2693166112,-2.4972132101,-0.8180976657,-0.9246491103,0.7706758247,0.0351164134,1.0859377243,2.3051265531,-0.6125833433,1.56373,260,0.857275,-0.223372,1.54887,3,0.8427246928,1.4766281664,0.4511260986,-0.354589,-0.84989,0.774844,0.710028,1.3945890451,1.2501101255,1.2251557708,0.76181,0.243391,0.980588,1.59027,2.2881897569,3.2933909476,1.0194118023,2.20876,1.71921,0.525234,2.15872,0.4092433147,1.7692089558,1.4747659564,0.515159,-0.82868,1.60866,3,2.5848406911,2.2213203192,2.3913370371,-1.16783,-1.85419,1.552,3,3.2678298712,-0.2841947603,2.4480046034,-0.907921,-2.44509,1.81161,2.40745,4.007920897,0.6049137592,2.1883882284,1
-0.0085424629,0.3521144579,1.4705556389,0.3145723432,0.6977728256,-1.0678731136,0.8116435754,2.2320007543,0.6772337699,-1.1622031209,-2.4881580746,-0.6723223139,-0.9692036636,0.6251820914,-0.1265620729,1.3516788021,2.3154137501,-0.7178034968,1.47862,135,0.826683,-0.222811,1.5,3,0.873316896,1.4771892846,0.5,-0.340025,-0.989129,0.972174,2.0645,1.3800250971,1.1108709335,1.0278262496,0.759693,0.342752,0.699191,2.73642,2.2903071523,3.3927515626,1.3008086681,2.23664,1.69787,0.799975,3,0.3813595467,1.7478687048,1.2000247836,0.574506,-0.827199,1.5819,2.84218,2.525493598,2.222800839,2.4181046486,-1.16803,-1.76669,1.60205,3,3.2680276394,-0.1966909695,2.3979505301,-0.903585,-2.42731,1.95777,3,4.0035848975,0.6226881027,2.0422291756,1
-0.020147745,0.3805528916,1.4247041489,0.4557239781,0.6539474752,-1.172582876,0.8345156915,2.2463388678,0.7195918443,-1.0741486792,-2.4940505045,-0.7041230722,-1.0398494388,0.5304373478,-0.1813618559,1.2922226104,2.510524574,-0.711989535,1.3945,152,0.738095,-0.222811,1.5,2.68547,0.9619048357,1.4771892846,0.5,-0.364432,-1.09848,0.990485,0.813103,1.4044321859,1.0015249014,1.0095153451,0.799197,0.361636,0.52158,0.543854,2.2508031011,3.411635983,1.4784203172,2.25371,1.71904,0.753477,1.06399,0.3642863922,1.7690381289,1.2465234399,0.631555,-0.827199,1.7298,1.9646,2.46844486,2.222800839,2.2702047825,-1.16889,-1.69969,1.65968,3,3.2688933373,-0.1296916533,2.3403245211,-0.908884,-2.4394,1.88808,2.24347,4.0088836312,0.6106033802,2.1119180918,1
-0.0093130785,0.3793054159,1.3477567071,0.6227027136,0.6908434859,-1.1636250222,0.8159776837,2.2314830757,0.7350598737,-1.0822373397,-2.5012169183,-0.7667333361,-1.0348150112,0.5405759826,-0.1245870308,1.1232129148,2.546395016,-0.6706701059,1.47099,188,0.78685,-0.222811,1.5,2.58867,0.9131499052,1.4771892846,0.5,-0.364704,-1.08882,0.912258,0.720625,1.4047039235,1.0111831188,1.0877415538,0.77803,0.361636,0.483928,0.448967,2.2719699621,3.411635983,1.5160723925,2.23477,1.71921,0.659281,0.831915,0.3832328014,1.7692089558,1.3407186866,0.656051,-0.827199,1.66312,1.89201,2.4439486027,2.222800839,2.3368821144,-1.16889,-1.76243,1.74404,3,3.2688933373,-0.1924279261,2.25595963,-0.908884,-2.45053,1.79141,2.17187,4.0088836312,0.5994692326,2.2085933685,1
-0.006672748,0.3591208112,1.3593780022,0.6115932757,0.7044557806,-1.0932258582,0.8076071147,2.2296959091,0.6957037468,-1.141610505,-2.4908964141,-0.7842856968,-1.0092132217,0.6156786091,-0.07016421,1.0843119677,2.475916215,-0.6391504618,1.71556,183,0.882601,-0.222811,1.5,3,0.8173991561,1.4771892846,0.5,-0.328703,-1.03559,0.968109,1.12454,1.3687029862,1.0644112587,1.0318905711,0.772482,0.201228,0.916905,2.22784,2.2775184989,3.2512284696,1.0830948949,2.22886,1.62632,0.912398,2.42066,0.3891443901,1.6763158321,1.0876020789,0.635988,-0.827199,1.38928,2.10635,2.4640115261,2.222800839,2.6107194424,-1.11743,-1.72635,1.65035,3,3.2174315214,-0.1563549566,2.3496479988,-0.896899,-2.44903,1.7245,1.82568,3.9968985677,0.6009660244,2.2754986286,1
-0.0266111127,0.3833696854,1.3850661424,0.6080298435,0.6300886284,-1.1845948856,0.8472253234,2.2542381356,0.714696074,-1.0629842486,-2.4914321568,-0.7862464736,-1.0872447431,0.5514418743,-0.1677228392,1.1764685574,2.6535445959,-0.6529592502,3.37859,161,0.904327,-0.229669,0.974385,1.02941,0.7956733227,1.4703312039,1.0256150365,-0.0901415,-1.07813,0.947751,0.650792,1.1301414678,1.0218684435,1.0522493124,0.790835,-0.233825,0.957534,1.52035,2.2591652155,2.8161750168,1.0424659252,2.26578,0.746785,1.5,2.24039,0.3522195511,0.7967845678,0.5,0.60015,-0.827199,0.915605,0.720702,2.4998501301,2.222800839,3.0843954682,-0.0547372,-1.86367,2.29562,3,2.1547371693,-0.2936673689,1.7043762207,0.285084,-2.42248,2.43996,2.83609,2.8149162591,0.6275198936,1.5600395203,1
-0.0046460516,0.3594791432,1.4522367164,0.32545216,0.71047345,-1.0935020517,0.8051064766,2.2266466868,0.6998173812,-1.1412736969,-2.492585104,-0.6567334477,-0.9646552463,0.5848391863,-0.1382505974,1.3416489895,2.3105457888,-0.7337612085,1.358,149,0.773437,-0.223093,1.5,2.91299,0.926563096,1.4769070715,0.5,-0.362263,-1.03787,0.99576,0.961291,1.4022629345,1.0621304274,1.0042396784,0.772677,0.361475,0.569857,0.832801,2.2773225188,3.4114751697,1.4301431179,2.23087,1.71881,0.723561,1.95881,0.3871278458,1.7688072205,1.2764393091,0.62405,-0.827199,1.80445,1.88069,2.4759499192,2.222800839,2.1955504417,-1.16859,-1.66633,1.5585,3,3.268592453,-0.0963337946,2.4415048361,-0.90867,-2.45,2.03074,2.54949,4.0086703062,0.5999999523,1.9692585468,1
-0.0079790033,0.3591588207,1.4933310417,0.2322861652,0.7006272971,-1.0940472016,0.8091257688,2.2316617152,0.6936330723,-1.1409996449,-2.4898717984,-0.6273136775,-0.9727261686,0.588356884,-0.1653725513,1.4488359433,2.3051952209,-0.7660956677,1.4297,240,0.795968,-0.222811,1.5,3,0.9040324211,1.4771892846,0.5,-0.318871,-1.02202,1.12197,1.551,1.3588706935,1.0779782295,0.8780293465,0.766738,0.361636,0.483149,0.460598,2.2832622409,3.411635983,1.5168507993,2.23871,1.71921,0.685506,2.38197,0.3792915039,1.7692089558,1.3144937754,0.585892,-0.827199,1.67515,1.87491,2.5141082764,2.222800839,2.3248492479,-1.16889,-1.74209,1.55749,2.99709,3.2688933373,-0.1720922518,2.442507863,-0.908884,-2.43058,1.91664,3,4.0088836312,0.6194177151,2.0833568573,1
-0.0159365169,0.3959892909,1.3509664477,0.6207778164,0.6416409366,-1.2106512742,0.8584564833,2.2330902678,0.76080462,-1.0391763719,-2.5214035523,-0.7831209578,-1.0526398607,0.5175478261,-0.1845258496,1.2098051037,2.6039050254,-0.7115950971,1.49793,163,0.768959,-0.223066,1.5,2.86222,0.9310410738,1.4769343555,0.5,-0.364704,-1.13833,0.930861,0.728957,1.4047039235,0.9616712093,1.0691388249,0.819893,0.356362,0.629363,1.72895,2.2301065803,3.4063619852,1.370637238,2.23994,1.71897,0.65282,1.68713,0.3780619793,1.7689667225,1.3471803665,0.680448,-0.827333,1.73096,1.9951,2.4195515275,2.2226669073,2.2690354586,-1.16863,-1.74781,1.7995,3,3.2686273813,-0.1778060722,2.2004951239,-0.908728,-2.4704,1.85288,2.1043,4.0087277055,0.5796037197,2.1471230984,1
-0.0101256364,0.3711036552,1.3804789298,0.5444806681,0.6928783481,-1.1374970845,0.8123791595,2.2342805749,0.7159844505,-1.104807407,-2.4936649079,-0.7393289277,-1.0176801939,0.5609447806,-0.1212099817,1.1665708474,2.4817159146,-0.6740847806,1.42732,101,0.791691,-0.222811,1.5,2.9559,0.9083090544,1.4771892846,0.5,-0.364704,-1.06297,0.881933,0.718242,1.4047039235,1.0370280504,1.1180670857,0.767858,0.356995,0.607977,0.543719,2.28214221,3.4069948971,1.3920230269,2.23748,1.71903,0.69341,0.929175,0.3805234127,1.7690300226,1.3065903187,0.63266,-0.827199,1.6399,2.30983,2.4673397303,2.222800839,2.3600993156,-1.16889,-1.7406,1.66268,3,3.2688933373,-0.170601778,2.337315321,-0.908884,-2.43942,1.85524,2.20484,4.0088836312,0.610577631,2.1447556019,1
-0.0077473925,0.3344742719,1.4063832633,0.5302200586,0.6940351646,-0.9982806908,0.8181727474,2.2273082105,0.6388844511,-1.216208535,-2.4900599092,-0.785145055,-0.9594131829,0.7104722074,-0.0260700318,1.1319054171,2.3534846986,-0.6310040762,1.51452,92,0.840159,-0.222811,1.5,3,0.8598405242,1.4771892846,0.5,-0.364704,-0.939054,0.767689,0.589977,1.4047039235,1.1609458089,1.2323109508,0.775434,0.361636,0.521087,0.37203,2.2745659828,3.411635983,1.4789125919,2.22398,1.71921,0.581952,1.25032,0.3940179043,1.7692089558,1.4180480242,0.566159,-0.827199,1.55348,1.71976,2.5338410497,2.222800839,2.4465242624,-1.16889,-1.79327,1.59426,3,3.2688933373,-0.2232713032,2.405739069,-0.908884,-2.44426,1.73969,1.85903,4.0088836312,0.6057374954,2.2603100538,0
-0.0070568486,0.396609991,1.3387030536,0.601563949,0.6712448169,-1.2075494021,0.8438228098,2.2204114848,0.7766953203,-1.0424488524,-2.5299198918,-0.7559826359,-1.0199898999,0.4986948381,-0.174044177,1.2121526493,2.5314938193,-0.7351933053,1.43978,69,0.771849,-0.222811,1.5,2.7601,0.9281509638,1.4771892846,0.5,-0.364229,-1.14898,1.00383,1.51698,1.4042294407,0.9510160446,0.996171236,0.813637,0.361636,0.556091,0.457935,2.2363625646,3.411635983,1.443908751,2.22552,1.71921,0.650661,2.0401,0.392484396,1.7692089558,1.3493386507,0.709304,-0.827199,1.83161,1.97672,2.3906955481,2.222800839,2.1683927774,-1.16889,-1.70751,1.77649,3,3.2688933373,-0.1375146437,2.2235131264,-0.908884,-2.48117,1.86552,1.98763,4.0088836312,0.5688279152,2.134480834,1
-0.0076094188,0.3697401236,1.3646612495,0.5794632796,0.7012717286,-1.1316759648,0.8083174275,2.2307732888,0.7172199831,-1.1096785752,-2.4946841643,-0.7538658498,-1.0157214275,0.567303924,-0.1060278905,1.1294046115,2.4861702762,-0.6644391453,1.69238,111,0.824608,-0.231303,1.5,2.52334,0.8753917336,1.4686970979,0.5,-0.273937,-1.03439,1.08928,1.95245,1.3139374042,1.0656114578,0.9107183218,0.754448,0.361636,0.408602,0.477258,2.2955517054,3.411635983,1.5913978219,2.2361,1.68523,0.790034,1.38914,0.3818955116,1.7352349043,1.2099662423,0.609229,-0.827199,1.4051,1.69052,2.4907708526,2.222800839,2.5949039459,-1.15309,-1.82784,1.73597,3,3.2530863047,-0.2578398514,2.2640347481,-0.829069,-2.42696,2.14871,3,3.9290691376,0.6230350018,1.851285696,1
-0.0155012763,0.3675039884,1.3884459887,0.5616133935,0.6773011886,-1.1278157861,0.8186645986,2.2424650069,0.699199706,-1.1130807604,-2.4872692733,-0.7603735325,-1.0350451065,0.5857284206,-0.1159236254,1.1548347665,2.5194005623,-0.652992759,1.41869,68,0.777605,-0.222811,1.5,3,0.922394824,1.4771892846,0.5,-0.364533,-1.06383,0.937618,0.759021,1.4045326197,1.0361735582,1.0623824596,0.782762,0.360314,0.579013,0.503864,2.2672378302,3.4103137434,1.4209868908,2.24497,1.71866,0.691889,1.67191,0.3730294399,1.7686573744,1.3081109524,0.633552,-0.827199,1.78849,2.14185,2.466447866,2.222800839,2.2115108967,-1.16889,-1.71978,1.66893,3,3.2688933373,-0.1497810411,2.3310669661,-0.908884,-2.44241,1.88527,2.1657,4.0088836312,0.6075900078,2.1147328615,1
-0.0523119555,0.3681012581,1.4769471484,0.5263358148,0.5726516364,-1.1537858053,0.8521410917,2.2929528543,0.6354093605,-1.088373163,-2.4507874797,-0.7808257178,-1.1608881031,0.6110637993,-0.1754301574,1.2287293181,2.7525021442,-0.5776024283,1.66422,117,0.735035,-0.222811,1.42978,3,0.9649649382,1.4771892846,0.5702177286,-0.336879,-1.07874,1.06835,1.42155,1.3768791044,1.0212620258,0.931650877,0.809914,0.357058,0.653681,0.472789,2.2400858879,3.4070579886,1.3463192582,2.29946,1.70128,0.79374,3,0.3185355358,1.7512833357,1.2062601447,0.556208,-0.827199,1.4173,1.61915,2.5437921643,2.222800839,2.5826966763,-1.16417,-1.84536,1.88104,3,3.2641669273,-0.2753627825,2.1189608574,-0.90717,-2.4117,1.67525,2.1619,4.0071704745,0.6382971287,2.324747324,1
-0.0335003679,0.3856904228,1.4642441633,0.4124968417,0.6058914612,-1.1959176596,0.8589742808,2.2626468373,0.707807875,-1.0520934525,-2.4871368697,-0.7005674197,-1.0837461905,0.5245308646,-0.2244503476,1.3722567771,2.5892393437,-0.7164734432,1.56804,127,0.694276,-0.225248,1.38175,2.77941,1.0057243824,1.4747524679,0.6182510853,-0.362042,-1.11458,0.963369,0.763957,1.4020423675,0.9854187727,1.0366309285,0.819746,0.357952,0.561211,0.821945,2.2302535653,3.4079523265,1.4387891293,2.27345,1.71392,0.75513,1.3527,0.3445546322,1.7639163017,1.2448704243,0.608029,-0.827199,1.52003,2.07582,2.4919705153,2.222800839,2.4799673557,-1.16235,-1.7529,1.759,3,3.2623458862,-0.1828977394,2.2409994602,-0.902636,-2.43004,1.82236,2.08232,4.0026363492,0.6199565411,2.1776372194,1
-0.0478834993,0.388307956,1.499211805,0.3949159348,0.5617719218,-1.2156587867,0.8747598712,2.2806937254,0.687546396,-1.0324372925,-2.47212269,-0.7034259867,-1.1407123026,0.5185095081,-0.2548173364,1.407532985,2.6949751606,-0.6912432453,1.69585,121,0.672727,-0.231528,1.35224,2.12195,1.0272725344,1.4684722841,0.6477581263,-0.364704,-1.1204,0.937916,0.59688,1.4047039235,0.9795999289,1.0620838404,0.832778,0.359748,0.521518,0.452405,2.2172224402,3.4097481549,1.4784824252,2.29871,1.71278,0.780701,1.37029,0.3192917995,1.7627810717,1.21929878,0.569194,-0.831214,1.53853,1.21898,2.5308056831,2.2187855125,2.461471796,-1.15691,-1.82752,1.86716,3,3.2569070816,-0.2575192976,2.1328357458,-0.903055,-2.41293,1.66688,1.75025,4.003055191,0.6370723724,2.3331207037,1
-0.0203295164,0.3131754603,1.4618175967,0.4959096678,0.6571823217,-0.9210295252,0.8290672336,2.2392836876,0.5695021589,-1.2726550065,-2.4854492832,-0.7990913181,-0.9554514743,0.7910120652,0.0135241736,1.180785751,2.3414216585,-0.6063994602,1.57135,192,0.831118,-0.222811,1.5,3,0.8688821316,1.4771892846,0.5,-0.339296,-0.843569,0.826912,0.747018,1.3792964602,1.2564308405,1.1730875373,0.76491,0.340048,0.685679,0.6305,2.2850899577,3.3900479257,1.3143207431,2.23253,1.71533,0.649818,0.876556,0.3854739361,1.7653251171,1.350181818,0.478101,-0.827199,1.39144,1.63589,2.6218988359,2.222800839,2.6085602045,-1.16889,-1.88913,1.62297,3,3.2688933373,-0.3191297579,2.3770310879,-0.908884,-2.43027,1.69968,2.03066,4.0088836312,0.6197305202,2.3003189564,1
-0.0067941638,0.3236793864,1.4640834997,0.3848946456,0.6919431088,-0.9542433006,0.8223063087,2.2223090901,0.6154190717,-1.2486868755,-2.4938867856,-0.7404137538,-0.9195439005,0.7442807515,-0.0321111116,1.2554829484,2.2407853211,-0.6592304321,1.3982,81,0.787858,-0.222811,1.5,2.97872,0.9121421099,1.4771892846,0.5,-0.357943,-0.901288,0.814877,0.79087,1.3979427898,1.1987122655,1.1851231456,0.782921,0.361636,0.535916,0.65027,2.2670794606,3.411635983,1.4640837312,2.21966,1.71921,0.632405,1.08405,0.3983351879,1.7692089558,1.3675948381,0.547918,-0.827199,1.69436,2.04761,2.5520823956,2.222800839,2.3056361675,-1.16889,-1.7595,1.53232,3,3.2688933373,-0.1894981194,2.4676802158,-0.908884,-2.45011,1.89754,2.17015,4.0088836312,0.5998898029,2.1024566889,1
